name,BUILDING,STREET,zip code,PHONE,object,,,
chipotle mexican grill,55,e 8 st,10003,2129823081,8705,,,
haagendazs,55,e 8 st,10003,2127772477,8706,,,
fresh co,58,e 8 st,10003,2124737374,8708,,,
au bon pain,58,e 8 st,10003,2124758546,8707,,,
maoz vegetarian,59,e 8 st,10003,2124205999,8709,,,
pure green,60,e 8 st,10003,2129952007,8710,,,
wichcraft,60,e 8 st,10003,2127800577,8711,,,
vive la crepe,61,e 8 st,10003,8552737369,8712,,,
prive,24,e 80 st,10075,2127449204,8713,,,
new york jr league,130,e 80 st,10075,2122886220,8714,,,
starbucks,245,e 80 st,10075,2124727972,8715,,,
agora restaurant,301,e 80 st,10075,2122885444,8716,,,
sistina,24,e 81 st,10028,2128617660,8717,,,
spada,200,e 81 st,10028,2126500850,8720,,,
beyoglu,200,e 81 st,10028,2126500850,8719,,,
campagna quattro gatti,205,e 81 st,10028,2125701073,8721,,,
alices tea cup,220,e 81 st,10028,2127344832,8722,,,
18 restaurant,240,e 81 st,10028,2125172400,8723,,,
turquoise,240,e 81 st,10028,2129888222,8724,,,
lukes lobster,242,e 81 st,10028,2122494241,8726,,,
etats unis restaurant,242,e 81 st,10028,2125178826,8725,,,
balon,245,e 81 st,10028,6466412282,8727,,,
sandros,306,e 81 st,10028,2122887374,8728,,,
bar prima,331,e 81 st,10028,6469186917,8729,,,
east end kitchen,539,e 81 st,10028,2128790450,8730,,,
le boeuf a la mode,539,e 81 st,10028,2122491473,8731,,,
antonucci,168-170,e 81 st,10028,2125705100,8718,,,
the simone,151,e 82 st,10028,2127728861,8734,,,
girasole restaurant,151,e 82 st,10028,2127726690,8733,,,
toloache,166,e 82 st,10028,2128614505,8735,,,
flex mussels,174,e 82 st,10028,2127177772,8736,,,
burgerfi,240,e 82 st,10028,6466843172,8737,,,
kings carriage house,251,e 82 st,10028,2127345490,8738,,,
canele by celine,400,e 82 st,10028,6466784124,8739,,,
miss madeleine,400,e 82 st,10028,6469861227,8740,,,
giovanni 25,25,e 83 st,10028,2129887300,8741,,,
jesuit mission house kitchen,53,e 83 st,10028,2126063474,8742,,,
indian tandoor oven,175,e 83 st,10028,2126283000,8743,,,
calcutta cuisine of india,175,e 83 st,10028,2129968037,8744,,,
erminia restaurant,250,e 83 st,10028,2128794284,8747,,,
donguri,309,e 83 st,10028,2127375656,8748,,,
83 12,345,e 83 st,10028,2127378312,8749,,,
ginos pizza,345,e 83 st,10028,2127175336,8750,,,
triangolo,345,e 83 st,10028,2124724488,8751,,,
gold caviar seafood inc,402,e 83 st,10028,7182510011,8752,,,
yorkafe,50112,e 83 st,10028,2129881780,8753,,,
caffe grazie,26,e 84 st,10028,2127174407,8754,,,
nicolas,146,e 84 st,10028,2122499850,8755,,,
tevere,155,e 84 st,10028,2127440210,8756,,,
kidville ny,163,e 84 st,10028,2127728435,8757,,,
trinity pub,229,e 84 st,10028,2123274450,8758,,,
brandys piano bar,235,e 84 st,10028,2127444949,8759,,,
paolas,245,e 84 st,10028,2127941890,8760,,,
italianissimo ristorante,307,e 84 st,10028,2126288603,8761,,,
dannybrown,316,e 84 st,10028,6467191398,8762,,,
cafe jax,318,e 84 st,10028,2125107084,8763,,,
giorgios trattoria,354,e 84 st,10028,2124725040,8764,,,
nica trattoria,354,e 84 st,10028,2124725040,8765,,,
equinox juice bar,203,e 85 st,10028,6467476674,8766,,,
jacques cafe,204,e 85 st,10028,2123272272,8767,,,
bondurants,303,e 85 st,10028,2122491509,8769,,,
panorama cafe,303,e 85 st,10028,2122886868,8770,,,
poke restaurant,343,e 85 st,10028,2122490569,8771,,,
luna rossa,347,e 85 st,10028,2125173118,8772,,,
ryans daughter cafe,350,e 85 st,10028,2126282613,8773,,,
demarchelier restaurant,50,e 86 st,10028,2122496300,8774,,,
panera bread,120,e 86 st,10028,2128287028,8775,,,
barnes noble cafe,150,e 86 st,10028,2123692180,8777,,,
town squash inc,151,e 86 st,10028,2128608630,8778,,,
shake shack,152,e 86 st,10028,6462375036,8779,,,
east side billiard,163,e 86 st,10028,2128317665,8780,,,
papaya king,179,e 86 st,10028,2123690648,8781,,,
east 86 cinemas,210,e 86 st,10028,2127344169,8783,,,
kobeyaki,215,e 86 st,10028,2128602300,8784,,,
wu liang ye,215,e 86 st,10028,2125348899,8785,,,
little italy pizza,217,e 86 st,10028,2124103311,8786,,,
uno chicago grill,220,e 86 st,10028,2124725656,8787,,,
crepes and delices,222,e 86 st,10028,6468530718,8788,,,
burger king,226,e 86 st,10028,9175126970,8789,,,
gracies on 2 nd,300,e 86 st,10028,2128799425,8790,,,
tasti d lite,300,e 86 st,10028,2128602917,8791,,,
viand restaurant,300,e 86 st,10028,2128799424,8792,,,
ithaka,308,e 86 st,10028,2126289100,8793,,,
tokubei 86,314,e 86 st,10028,2126285334,8794,,,
maz mezcal,316,e 86 st,10028,2124721599,8795,,,
city swiggers,320,e 86 st,10028,2125702000,8796,,,
little frog francois latapie,322,e 86 st,10028,3475375786,8797,,,
sotto cinque,332,e 86 st,10028,2124725563,8798,,,
tal bagel,333,e 86 st,10028,2124276811,8799,,,
tisane pharmacy,340,e 86 st,10028,2125170037,8800,,,
gracies corner restaurant,352,e 86 st,10028,2127378505,8802,,,
gem sushi,352,e 86 st,10028,2127370086,8801,,,
chickys,355,e 86 st,10028,2129968277,8803,,,
dunkin donuts,355,e 86 st,10028,2128764510,8804,,,
munchery,435,e 86 st,10028,6467325336,8805,,,
sharz cafe wine bar,435,e 86 st,10028,2128767282,8806,,,
newman and leventhal caterers,50,e 87 st,10128,2124277912,8807,,,
passport to ny restaurants,110,e 87 st,10128,2127723942,8808,,,
franklin hotel,164,e 87 st,10128,2123691000,8811,,,
shoga sushi oyster bar,300,e 88 st,10128,2122894635,8812,,,
dominos,200,e 89 st,10128,2129967800,8813,,,
dunkin donuts,200,e 89 st,10128,9179024851,8814,,,
auction house,300,e 89 st,10128,2124274458,8815,,,
arte restaurant,21,e 9 st,10003,2124730077,8816,,,
yuba,105,e 9 st,10003,2127778188,8818,,,
su ra,105,e 9 st,10003,2129826390,8817,,,
the central bar,109,e 9 st,10003,2125295333,8819,,,
hasaki restaurant,210,e 9 st,10003,2124733327,8820,,,
hisaes,212,e 9 st,10003,2126143226,8821,,,
dahlias fine mexican cuisine,214,e 9 st,10003,2125984321,8822,,,
yakiniku west restaurant,218,e 9 st,10003,2129799238,8823,,,
otafuku,220,e 9 st,10003,6469983438,8824,,,
soba ya,229,e 9 st,10003,2125336966,8825,,,
cha an teahouse,230,e 9 st,10003,2122288030,8826,,,
robataya,231,e 9 st,10003,2129799674,8828,,,
col legno trattoria,231,e 9 st,10003,2127774650,8827,,,
solas,232,e 9 st,10003,2123751320,8829,,,
cloister cafe,238,e 9 st,10003,2127779128,8831,,,
sake bo bebibal,240,e 9 st,10003,2129792733,8832,,,
mud park,307,e 9 st,10003,2125298766,8834,,,
mud,307,e 9 st,10003,2122289074,8833,,,
honest chops butchery,319,e 9 st,10003,2123880762,8835,,,
juicego,333,e 9 st,10003,2295069154,8836,,,
the immigrant nyc,341,e 9 st,10003,6463081724,8837,,,
the immigrant tap room,341,e 9 st,10003,2126772545,8838,,,
bequ juice,350,e 9 st,10003,2127776507,8839,,,
new mizu sushi,350,e 9 st,10003,6469985453,8840,,,
whitmans,406,e 9 st,10009,2122288011,8841,,,
cagen,414,e 9 st,10009,2123588800,8842,,,
ebisu restaurant,414,e 9 st,10009,2129799899,8843,,,
good beer,422,e 9 st,10009,2126774836,8844,,,
king bee,424,e 9 st,10009,6467558088,8845,,,
thursday kitcehn,424,e 9 st,10009,6467558088,8846,,,
superiority burger,430,e 9 st,10009,2122561192,8847,,,
zucker bakery,433,e 9 st,10009,6465598425,8849,,,
tacos morelos,438,e 9 st,10009,6468611813,8851,,,
itzocan cafe,438,e 9 st,10009,2126775856,8850,,,
confectionery,440,e 9 st,10009,6468690133,8852,,,
mace,649,e 9 st,10009,2126731190,8853,,,
ninth street espresso,700,e 9 st,10009,2123589225,8855,,,
the wayland,700,e 9 st,10009,2127777022,8856,,,
bite me best,700,e 9 st,10009,2124751991,8854,,,
yonekichi,238A,e 9 st,10003,6466699785,8858,,,
bluestone lane,2,e 90 st,10128,9176643030,8859,,,
tarallucci e vino,9,e 90 st,10128,2128498483,8860,,,
papa johns,301,e 90 st,10128,2129964444,8861,,,
starbucks coffee,400,e 90 st,10128,2129870891,8862,,,
elis essentials,26,e 91 st,10128,6467553999,8863,,,
gina la fornarina,26,e 91 st,10128,2128286800,8864,,,
pintailes pizza,26,e 91 st,10128,2127221967,8865,,,
shanghai snapper,26,e 91 st,10128,2122494881,8866,,,
biddys pub,301,e 91 st,10128,2125344785,8867,,,
gina americana,27,e 92 st,10128,2123606900,8869,,,
table dhote,44,e 92 st,10128,2123488125,8871,,,
sfoglia restaurant,135,e 92 st,10128,2128311402,8872,,,
bar roma,163,e 92 st,10128,6466570836,8873,,,
reifs tavern,302,e 92 st,10128,2124260519,8874,,,
zebu grill,305,e 92 st,10128,2124267500,8875,,,
drunken munkey,338,e 92 st,10128,6469984600,8876,,,
butterfield catering,346,e 92 st,10128,2127728782,8877,,,
92nd st cafe,410,e 92 st,10128,2128283983,8878,,,
starbucks,245,e 93 st,10128,6464558766,8879,,,
koito japanese restaurant,310,e 93 st,10128,2124261216,8880,,,
3 guys,49,e 96 st,10128,2123483800,8881,,,
little luzzos,119,e 96 st,10128,2123692300,8883,,,
gyro 96,141,e 96 st,10128,2124701089,8884,,,
el paso taqueria,64,e 97 st,10029,2129961739,8885,,,
q marqet,38,e 98 st,10029,2128311754,8886,,,
gong thai restaurant,173,e 99 st,10029,2123605874,8888,,,
noodle q,2,e broadway,10038,2122198223,8890,,,
vivi bubble tea,2,e broadway,10038,6463023458,8891,,,
dim sum go go,5,e broadway,10038,2127320796,8892,,,
golden unicorn gourmet,18,e broadway,10002,2129410911,8893,,,
m w bakery,25,e broadway,10002,2122850918,8894,,,
han palace restaurant,39,e broadway,10002,2122333359,8897,,,
kings seafood restaurant,39,e broadway,10002,2122333350,8898,,,
shorty tang noodle shop,42,e broadway,10002,9173654499,8900,,,
yung sun seafood restaurant,47,e broadway,10002,2123469888,8903,,,
china chalet,47,e broadway,10002,2129434380,8901,,,
yung sun,47,e broadway,10002,2123490909,8902,,,
q q bakery,50,e broadway,10002,2122262282,8904,,,
happy garden palace,54,e broadway,10002,2129259888,8906,,,
american east fuzhou restaurant,54,e broadway,10002,2122260969,8905,,,
shui mei cafe,67,e broadway,10002,2127912819,8908,,,
fei teng restaurant,68,e broadway,10002,2122748659,8909,,,
manna house bakery,87,e broadway,10002,2122676200,8912,,,
88 palace restaurant,88,e broadway,10002,2129418886,8913,,,
chens tai chi tea,88,e broadway,10002,3472854561,8914,,,
fresh white swan bakery,88,e broadway,10002,2122265333,8915,,,
new 888 china express,88,e broadway,10002,2124313555,8916,,,
xing wong bbq,89,e broadway,10002,2127798899,8918,,,
pho 89 restaurant,89,e broadway,10002,2127668899,8917,,,
king bakery,90,e broadway,10002,9172156855,8919,,,
kings kitchen,92,e broadway,10002,2129667288,8920,,,
east broadway restaurant,94,e broadway,10002,2126251080,8921,,,
new wong restaurant,103,e broadway,10002,6468789474,8923,,,
tan wong restaurant,103,e broadway,10002,2123856015,8924,,,
lanzhou ramen 107,107,e broadway,10002,6469983175,8926,,,
yue lai bakery,137,e broadway,10002,9172572263,8927,,,
carols bun,139,e broadway,10002,2125660203,8928,,,
12 corners,155,e broadway,10002,6467220838,8930,,,
happy star bakery,160,e broadway,10002,2126088899,8931,,,
plantas mexicana,162,e broadway,10002,6507995693,8932,,,
wus wonton king,165,e broadway,10002,2124771111,8933,,,
169 bar,169,e broadway,10002,9175772077,8934,,,
mission chinese food,171,e broadway,10002,2125298337,8935,,,
hawa smoothies,181,e broadway,10002,6468861168,8936,,,
lower east side pizza,181,e broadway,10002,6467564448,8937,,,
cafe petisco,189,e broadway,10002,2123870366,8938,,,
happy family kitchen,213,e broadway,10002,2122540624,8939,,,
happy kitchen,213,e broadway,10002,2124751410,8940,,,
subway,221,e broadway,10002,6462443736,8941,,,
ri wong handmade noodle,144A,e broadway,10002,2125666933,8944,,,
sirabellas,72,e end ave,10028,2129886557,8945,,,
botanica bar,47,e houston st,10012,2123437251,8946,,,
estela,47,e houston st,10012,2122197693,8947,,,
nolita house,47,e houston st,10012,2126251712,8948,,,
lite delights,51,e houston st,10012,2129664471,8949,,,
milanos bar,51,e houston st,10012,2122268844,8950,,,
ballatos restaurant,55,e houston st,10012,2122748881,8951,,,
yonah shimmels knishes,137,e houston st,10002,2124772858,8952,,,
fools gold,145,e houston st,10002,2126732337,8953,,,
luckys famous burgers,147,e houston st,10002,2122544900,8954,,,
macondo,157,e houston st,10002,2124739900,8956,,,
loside,157,e houston st,10002,2122542080,8955,,,
the late late,159,e houston st,10002,6468613342,8957,,,
russ daughters at the jewish museum,179,e houston st,10002,2124754880,8959,,,
katzs delicatessen,205,e houston st,10002,2122542246,8962,,,
the mercury lounge,217,e houston st,10002,2122604700,8963,,,
open house,244,e houston st,10002,9177744493,8964,,,
remedy diner,245,e houston st,10002,2126775110,8966,,,
aladamah unlimited,245,e houston st,10002,2126733773,8965,,,
chinatown chinese restaurant,250,e houston st,10002,2125299888,8967,,,
dunkin donuts,250,e houston st,10002,2123881637,8968,,,
subway,250,e houston st,10002,2122538670,8970,,,
famous original rays pizza,250,e houston st,10002,2122545805,8969,,,
gaia italian cafe,251,e houston st,10002,6463503977,8971,,,
suffolk arms,269,e houston st,10002,3472802726,8972,,,
heavens hot bagel,283,e houston st,10002,2124207566,8973,,,
ariels tapa lounge,293,e houston st,10002,2129823222,8974,,,
parkside lounge,317,e houston st,10002,2126736270,8975,,,
el maguey y la tuna,321,e houston st,10002,2124733919,8977,,,
el maguey,321,e houston st,10002,2124733744,8976,,,
special attention,325,e houston st,10002,2124774805,8978,,,
the raging skillet,335,e houston st,10002,2124630872,8979,,,
sunshine cinema,141143,e houston st,10002,2122607289,8980,,,
the edge,101,edgecombe ave,10030,2129399688,8981,,,
manhatanville coffee,142,edgecombe ave,10030,7189540954,8982,,,
company catered events,537,edgecombe ave,10032,2122650072,8983,,,
taszo coffee,5,edward m morgan place,10032,2129341100,8984,,,
caffe bene,9,edward m morgan place,10032,2122838886,8985,,,
a san fuzhou restaurant,7,eldridge st,10002,2123438389,8987,,,
ka wah bakery,9,eldridge st,10002,2122260133,8988,,,
yi zhang fishball,9,eldridge st,10002,2129616151,8989,,,
super taste,26,eldridge st,10002,3472215441,8991,,,
new sheng wang,27,eldridge st,10002,2129250805,8992,,,
formosa,34,eldridge st,10002,9176018688,8993,,,
chang le xin fan zhuang,36,eldridge st,10002,2122192228,8994,,,
new rong hang restaurant,38,eldridge st,10002,2126258999,8995,,,
inhabit lounge,39,eldridge st,10002,2129651588,8996,,,
east dumpling,46,eldridge st,10002,2122192268,8997,,,
sunrise restaurant,50,eldridge st,10002,2126258199,8998,,,
min jiang mini cafe,67,eldridge st,10002,3474466658,8999,,,
a plus kitchen,84,eldridge st,10002,6464764175,9000,,,
s wan cafe,85,eldridge st,10002,2129668269,9001,,,
fontanas,105,eldridge st,10002,2123346740,9002,,,
the flower shop,107,eldridge st,10002,2122574072,9003,,,
simple eldridge,109,eldridge st,10002,6468708292,9004,,,
gen ramen house,112,eldridge st,10002,2129669696,9005,,,
la crepe cest si bon,115,eldridge st,10002,6464389898,9006,,,
duo tian bakery,118,eldridge st,10002,2129661811,9007,,,
good taste fuzhou cuisine,118,eldridge st,10002,2126252532,9008,,,
winwong restaurant,118,eldridge st,10002,2129651560,9009,,,
ghost,132,eldridge st,10002,2127758390,9010,,,
doka square,141,eldridge st,10002,6469186919,9011,,,
apizz restaurant,217,eldridge st,10002,2122539199,9012,,,
spaghetti incident,231,eldridge st,10002,6468961446,9013,,,
bob bar,235,eldridge st,10002,2125291807,9014,,,
bar goto,245,eldridge st,10002,2124754411,9015,,,
lounge 247 i m o k,247,eldridge st,10002,2124324320,9016,,,
sapphire lounge,249,eldridge st,10002,2127775153,9017,,,
388 cafe deli,42738,eldridge st,10002,2122191318,8986,,,
jin feng restaurant,42772,eldridge st,10002,2129666626,9019,,,
vanessa dumplings,118A,eldridge st,10002,2126258008,9020,,,
zheng fuzhou cuisine inc,13B,eldridge st,10002,9177706686,9021,,,
best fuzhou restaurant,71A,eldridge st,10002,2122193328,9022,,,
new big wang,1,elizabeth st,10013,2122193127,9023,,,
coffee nook,10,elizabeth st,10013,9292738245,9024,,,
dark lab ice cream,14,elizabeth st,10013,9178360985,9025,,,
oriental garden restaurant,14,elizabeth st,10013,2126190085,9026,,,
jing fong restaurant,20,elizabeth st,10013,2129645256,9028,,,
canton garden restaurant,22,elizabeth st,10013,2129642229,9029,,,
xo taste,41,elizabeth st,10013,2123438339,9031,,,
penang chinatown restaurant,41,elizabeth st,10013,2124318722,9030,,,
po wing hong food market,49,elizabeth st,10013,2129661080,9032,,,
tropical 128,128,elizabeth st,10013,2129258219,9034,,,
cafe integral,149,elizabeth st,10012,3054583769,9035,,,
egg shop,151,elizabeth st,10012,6466660810,9036,,,
cantine parisienne,153,elizabeth st,10013,2129252555,9037,,,
little rascal,163,elizabeth st,10012,2129660446,9038,,,
the butchers daughter,166,elizabeth st,10012,2122193434,9039,,,
81 gallery new york,167,elizabeth st,10012,6469984386,9040,,,
black seed,170,elizabeth st,10012,2127301950,9041,,,
pietro nolita,174,elizabeth st,10012,6469984999,9043,,,
cafe el portal,174,elizabeth st,10012,2122264642,9042,,,
peasant,194,elizabeth st,10012,2129659511,9044,,,
lovely day,196,elizabeth st,10012,2129253310,9045,,,
public restaurantthe daily,210,elizabeth st,10012,2123437011,9046,,,
ab biagi,233,elizabeth st,10012,9175281606,9048,,,
toms,264,elizabeth st,10012,2122198392,9049,,,
the musket room,265,elizabeth st,10012,2122190764,9051,,,
rialto,265,elizabeth st,10012,2123347900,9050,,,
tacombi at fonda nolita,267,elizabeth st,10012,9177270179,9052,,,
tom and jerry bar,288,elizabeth st,10012,2122605045,9054,,,
rice,292,elizabeth st,10012,2122265775,9055,,,
siggys nyc,292,elizabeth st,10012,2122265775,9056,,,
mini express,1418,elizabeth st,10013,2122670888,9057,,,
yee li restaurant,42738,elizabeth st,10013,2122193686,9058,,,
shanghai asian cuisine,14A,elizabeth st,10013,2129645640,9027,,,
cablito,13,essex st,10002,8022365200,9060,,,
cafe grumpy les llc,13,essex st,10002,2122603454,9061,,,
les kitchen,15,essex st,10002,6469522313,9062,,,
beverlys,21,essex st,10002,2033055634,9063,,,
clock work,21,essex st,10002,2126774545,9064,,,
sams spring roll,23,essex st,10002,2127777211,9065,,,
taco recipe,23,essex st,10002,2123531886,9066,,,
les crepes taqueria,25,essex st,10002,9143302356,9067,,,
homemade dumpling,27,essex st,10002,2125292700,9068,,,
old man hustle,39,essex st,10002,2122537747,9069,,,
vics pizza on essex,51,essex st,10002,2127773545,9070,,,
sun bakery,83,essex st,10002,2123530166,9071,,,
boss tweeds saloon,115,essex st,10002,2124759997,9072,,,
davidovich bakery,120,essex st,10002,6469186763,9073,,,
essex,120,essex st,10002,2125339616,9074,,,
osaka grub,120,essex st,10002,6466775570,9075,,,
peasant stock,120,essex st,10002,9176019776,9076,,,
puebla mexican food,120,essex st,10002,9144340465,9077,,,
shopsins general store store 16,120,essex st,10002,9173690919,9078,,,
the whiskey ward,121,essex st,10002,2124772998,9079,,,
champion pizza,123,essex st,10002,9176895663,9080,,,
essex taqueria,123,essex st,10002,2122608226,9081,,,
charrua,131,essex st,10002,2126775838,9082,,,
sons of essex,133,essex st,10002,2126747100,9083,,,
mazaar,137,essex st,10002,2122544440,9084,,,
patacon pisao,139,essex st,10002,9173556180,9085,,,
beauty and essex,146,essex st,10002,2126140146,9086,,,
tijuana picnic,151,essex st,10002,2122192000,9087,,,
twobits retro arcade,153,essex st,10002,2124778161,9088,,,
the masala wala,179,essex st,10002,2123589300,9089,,,
bensons nyc,181,essex st,10002,6467915765,9090,,,
new homemade dumpling,27A,essex st,10002,6466915678,9091,,,
irish punt,40,exchange pl,10005,2124227868,9094,,,
cucina bene pizzeria,41,exchange pl,10005,2126350345,9095,,,
applebees,610,exterior st,10451,3472265700,9096,,,
marisco center inc,610,exterior st,10451,7186658686,9097,,,
chuck e cheeses,700,exterior st,10451,7182927812,9098,,,
momofuku ko,8,extra pl,10003,2122038095,9099,,,
red hook lobster pound,16,extra pl,10003,2127777225,9100,,,
guy gallard,469,fashion ave,10018,2126950006,9101,,,
cafe del sol,480,fashion ave,10018,2126432926,9102,,,
cosi,498,fashion ave,10018,2129471005,9103,,,
ginger,512,fashion ave,10018,2127683100,9104,,,
hestia marketplace,513,fashion ave,10018,2127683838,9105,,,
desmonds steakhouse,515,fashion ave,10018,2123916900,9106,,,
the skylark,530,fashion ave,10018,2122574577,9107,,,
gregorys coffee,551,fashion ave,10018,2127646730,9108,,,
wasabi sushi bento,561,fashion ave,10018,2125751410,9109,,,
midtown buffet,566,fashion ave,10018,2127684422,9110,,,
jacob restaurant,2695,federick douglas blvd,10030,2122833663,9111,,,
lao di fang noodle house,28,forsyth st,10002,2129417678,9112,,,
rabbit house,76,forsyth st,10002,2123134200,9114,,,
football cafe,100,forsyth st,10002,9177704789,9115,,,
yancy drews place,100,forsyth st,10002,2129251343,9116,,,
cafe henrie,116,forsyth st,10002,2022108019,9117,,,
